Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
US-2019-115049,9/26/19,10/1/19,Standard Class,MM-17920,TEC-AC-10004859,153.824,11,0.2,38.456
US-2019-133130,9/27/19,10/1/19,Standard Class,TH-21100,FUR-CH-10002602,603.92,5,0.2,45.294
US-2019-120887,9/27/19,10/3/19,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0,37.6422
US-2019-133130,9/27/19,10/1/19,Standard Class,TH-21100,OFF-PA-10000675,81.98,2,0,40.1702
US-2019-114335,9/28/19,10/3/19,Standard Class,XP-21865,FUR-FU-10000277,337.088,4,0.2,16.8544
US-2019-125136,9/28/19,10/3/19,Standard Class,KD-16495,OFF-PA-10001457,96.256,8,0.2,31.2832
US-2019-125136,9/28/19,10/3/19,Standard Class,KD-16495,OFF-PA-10001804,10.688,2,0.2,3.7408
US-2019-107153,9/28/19,10/3/19,Standard Class,GZ-14545,OFF-ST-10001321,46.26,3,0,12.4902
CA-2019-107153,9/28/19,10/3/19,Standard Class,GZ-14545,OFF-ST-10001321,10.688,2,0.2,3.7408
US-2019-124856,9/29/19,10/3/19,Second Class,LD-17005,FUR-FU-10000521,117.36,4,0,36.3816
US-2019-126683,9/29/19,10/1/19,Second Class,PP-18955,FUR-FU-10001706,6.16,2,0,2.9568
US-2019-146969,9/29/19,10/3/19,Standard Class,AP-10915,FUR-FU-10004188,204.6,2,0,53.196
US-2019-126683,9/29/19,10/1/19,Second Class,PP-18955,FUR-TA-10002958,2348.82,9,0,399.2994
US-2019-122931,9/29/19,10/3/19,Standard Class,SM-20950,FUR-TA-10004147,67.176,1,0.4,-20.1528
US-2019-122931,9/29/19,10/3/19,Standard Class,SM-20950,FUR-TA-10004175,409.272,2,0.4,-81.8544
US-2019-122931,9/29/19,10/3/19,Standard Class,SM-20950,OFF-AR-10003469,4.224,3,0.2,1.4784
US-2019-111962,9/29/19,10/4/19,Standard Class,EB-14170,OFF-BI-10001308,10.048,2,0.2,3.14
US-2019-146969,9/29/19,10/3/19,Standard Class,AP-10915,OFF-FA-10001561,8.72,4,0,2.8776
US-2019-124856,9/29/19,10/3/19,Second Class,LD-17005,OFF-LA-10000121,18.9,3,0,8.694
US-2019-122931,9/29/19,10/3/19,Standard Class,SM-20950,OFF-LA-10002945,55.44,11,0.2,18.018
US-2019-122931,9/29/19,10/3/19,Standard Class,SM-20950,OFF-PA-10000533,20.928,4,0.2,6.8016
US-2019-124856,9/29/19,10/3/19,Second Class,LD-17005,OFF-PA-10001289,77.52,2,0,37.9848
US-2019-146969,9/29/19,10/3/19,Standard Class,AP-10915,OFF-PA-10002105,6.48,1,0,3.1104
US-2019-111962,9/29/19,10/4/19,Standard Class,EB-14170,OFF-ST-10000046,807.75,5,0,153.4725
US-2019-124856,9/29/19,10/3/19,Second Class,LD-17005,OFF-ST-10002615,1395.54,9,0,362.8404
US-2019-146969,9/29/19,10/3/19,Standard Class,AP-10915,OFF-ST-10004340,62.18,1,0,16.7886
US-2019-122931,9/29/19,10/3/19,Standard Class,SM-20950,OFF-ST-10004459,1801.632,6,0.2,-337.806
US-2019-146969,9/29/19,10/3/19,Standard Class,AP-10915,TEC-MA-10004241,686.32,2,0.2,223.054
US-2019-159478,9/30/19,10/6/19,Standard Class,MH-17785,FUR-FU-10000221,15.24,3,0,5.1816
US-2019-140886,9/30/19,10/4/19,Standard Class,KW-16570,OFF-AP-10000696,69.216,6,0.2,11.2476
US-2019-141649,9/30/19,9/30/19,Same Day,DM-12955,OFF-AP-10003217,795.408,6,0.2,59.6556
US-2019-137351,9/30/19,10/4/19,Standard Class,DB-13615,OFF-BI-10003910,43.176,7,0.2,13.4925
US-2019-102008,9/30/19,10/4/19,Standard Class,RA-19915,OFF-PA-10004092,48.94,1,0,24.47
US-2019-167633,9/30/19,10/5/19,Standard Class,BW-11200,OFF-PA-10004888,15.552,3,0.2,5.4432
US-2019-132745,10/1/19,10/5/19,Standard Class,NF-18475,OFF-FA-10000254,4.71,1,0,0
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,OFF-EN-10004846,12.768,6,0.2,4.6284
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,OFF-FA-10000735,4.672,2,0.2,1.46
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,OFF-PA-10001838,9.408,2,0.2,3.4104
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,OFF-SU-10003567,15.36,2,0.2,-3.264
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,TEC-AC-10003038,7.16,1,0.2,-0.0895
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,TEC-PH-10001557,230.376,3,0.2,20.1579
US-2019-108189,10/2/19,10/5/19,First Class,ES-14080,TEC-PH-10001760,318.4,2,0.2,107.46
US-2019-157882,10/3/19,10/8/19,Second Class,AR-10405,FUR-CH-10002774,122.352,3,0.2,13.7646
US-2019-153976,10/3/19,10/8/19,Second Class,BP-11290,FUR-CH-10002880,258.279,3,0.3,-70.1043
US-2019-120775,10/3/19,10/7/19,Standard Class,RD-19930,FUR-FU-10000758,31.776,3,0.6,-19.0656
US-2019-157882,10/3/19,10/8/19,Second Class,AR-10405,FUR-TA-10001866,143.432,1,0.2,3.5858
US-2019-155817,10/3/19,10/9/19,Standard Class,SL-20155,OFF-AR-10002335,6.192,3,0.2,0.4644
US-2019-108903,10/3/19,10/3/19,Same Day,DO-13435,OFF-AR-10004010,55.984,2,0.2,4.1988
US-2019-120775,10/3/19,10/7/19,Standard Class,RD-19930,OFF-BI-10002609,1.788,3,0.8,-3.0396
US-2019-108903,10/3/19,10/3/19,Same Day,DO-13435,OFF-EN-10004030,14.48,5,0.2,4.887
US-2019-120775,10/3/19,10/7/19,Standard Class,RD-19930,OFF-FA-10000254,15.072,4,0.2,-3.768
US-2019-120775,10/3/19,10/7/19,Standard Class,RD-19930,OFF-FA-10002676,4.344,3,0.2,0.8688
US-2019-120775,10/3/19,10/7/19,Standard Class,RD-19930,OFF-LA-10002271,4.928,2,0.2,1.7248
US-2019-155817,10/3/19,10/9/19,Standard Class,SL-20155,OFF-ST-10000532,61.568,2,0.2,4.6176
US-2019-108903,10/3/19,10/3/19,Same Day,DO-13435,TEC-AC-10003023,142.488,3,0.2,-3.5622
US-2019-166891,10/4/19,10/6/19,First Class,CC-12220,FUR-CH-10003298,589.41,5,0.1,-6.549
US-2019-153479,10/4/19,10/8/19,Standard Class,DF-13135,OFF-BI-10002867,95.648,2,0.2,31.0856
US-2019-102085,10/4/19,10/9/19,Standard Class,JD-16015,OFF-LA-10002475,29.24,4,0,13.7428
US-2019-153479,10/4/19,10/8/19,Standard Class,DF-13135,OFF-LA-10004689,14.45,5,0,6.7915
US-2019-152422,10/5/19,10/10/19,Second Class,BD-11635,OFF-AP-10002892,91.92,5,0.2,11.49
US-2019-152233,10/5/19,10/6/19,First Class,KH-16510,TEC-AC-10002800,99.98,2,0,34.993
CA-2019-131807,10/5/19,10/10/19,Standard Class,GG-14650,FUR-CH-10001190,435.17,4,0.2,-59.84
CA-2019-131807,10/5/19,10/10/19,Standard Class,GG-14650,FUR-FU-10004666,72.9,5,0,26.97
CA-2019-131807,10/5/19,10/10/19,Standard Class,GG-14650,FUR-TA-10004086,206.35,3,0.2,5.16
CA-2019-131807,10/5/19,10/10/19,Standard Class,GG-14650,OFF-AP-10004052,15.8,4,0,4.11
CA-2019-131807,10/5/19,10/10/19,Standard Class,GG-14650,OFF-FA-10002780,14.9,5,0,6.85
CA-2019-131807,10/5/19,10/10/19,Standard Class,GG-14650,TEC-PH-10000702,7.99,1,0.2,2.7
US-2019-132542,10/6/19,10/8/19,Second Class,AM-10360,OFF-BI-10004099,15.36,2,0,7.68
US-2019-110611,10/6/19,10/13/19,Standard Class,JD-16015,OFF-ST-10000642,83.92,5,0.2,-13.637
US-2019-109680,10/6/19,10/9/19,First Class,VP-21760,OFF-ST-10001932,386.34,2,0,54.0876
US-2019-134677,10/6/19,10/10/19,Standard Class,XP-21865,TEC-AC-10001445,9.09,3,0,1.9089
US-2019-117429,10/7/19,10/13/19,Standard Class,MR-17545,FUR-FU-10000222,129.92,5,0.2,21.112
US-2019-132801,10/7/19,10/12/19,Standard Class,JG-15805,OFF-ST-10001228,107.44,10,0.2,10.744
US-2019-119977,10/8/19,10/13/19,Second Class,DN-13690,OFF-PA-10003823,123.92,4,0,55.764
US-2019-142951,10/8/19,10/8/19,Same Day,JG-15115,TEC-AC-10002331,23.472,3,0.2,4.9878
US-2019-138240,10/9/19,10/14/19,Standard Class,SJ-20500,OFF-AR-10002135,144.6,3,0,41.934
US-2019-137911,10/9/19,10/15/19,Standard Class,BP-11095,OFF-PA-10004071,88.768,2,0.2,31.0688
US-2019-138240,10/9/19,10/14/19,Standard Class,SJ-20500,TEC-PH-10002583,15.992,1,0.2,-2.9985
US-2019-140403,10/10/19,10/10/19,Same Day,TN-21040,FUR-CH-10002774,122.352,3,0.2,13.7646
US-2019-150329,10/10/19,10/14/19,Standard Class,SD-20485,FUR-FU-10003724,46.872,7,0.2,3.5154
US-2019-134054,10/10/19,10/10/19,Same Day,FC-14335,OFF-AR-10000937,255.85,7,0,112.574
US-2019-105137,10/10/19,10/10/19,Same Day,RB-19435,OFF-BI-10002429,18.264,2,0.7,-13.3936
US-2019-103492,10/10/19,10/15/19,Standard Class,CM-12715,OFF-BI-10004140,0.898,1,0.8,-1.5715
US-2019-103492,10/10/19,10/15/19,Standard Class,CM-12715,OFF-BI-10004817,11.98,5,0.8,-19.168
US-2019-140403,10/10/19,10/10/19,Same Day,TN-21040,OFF-EN-10001219,15.28,2,0,7.4872
US-2019-105137,10/10/19,10/10/19,Same Day,RB-19435,TEC-MA-10002694,101.994,2,0.7,-71.3958
US-2019-103492,10/10/19,10/15/19,Standard Class,CM-12715,TEC-PH-10001128,719.952,6,0.2,71.9952
US-2019-103492,10/10/19,10/15/19,Standard Class,CM-12715,TEC-PH-10004667,755.944,7,0.2,66.1451
US-2019-157924,10/11/19,10/13/19,First Class,HA-14920,FUR-CH-10000229,433.568,2,0.2,-65.0352
US-2019-116834,10/11/19,10/16/19,Standard Class,Dp-13240,FUR-FU-10001196,63.47,11,0,19.041
US-2019-114314,10/11/19,10/15/19,Standard Class,DB-13555,FUR-FU-10002107,8.92,4,0,3.9248
US-2019-128538,10/11/19,10/15/19,Standard Class,AS-10240,OFF-EN-10001219,7.64,1,0,3.7436
US-2019-126571,10/11/19,10/15/19,Standard Class,JF-15565,OFF-EN-10002230,201.432,3,0.2,67.9833
US-2019-114314,10/11/19,10/15/19,Standard Class,DB-13555,OFF-LA-10000240,7.31,1,0,3.4357
US-2019-157924,10/11/19,10/13/19,First Class,HA-14920,OFF-ST-10002352,31.92,4,0,8.2992
US-2019-126571,10/11/19,10/15/19,Standard Class,JF-15565,OFF-ST-10003816,281.904,2,0.2,10.5714
US-2019-116834,10/11/19,10/16/19,Standard Class,Dp-13240,TEC-AC-10002942,345,5,0,58.65
US-2019-139451,10/12/19,10/16/19,Standard Class,DN-13690,OFF-AR-10002053,14.9,5,0,4.172
US-2019-139451,10/12/19,10/16/19,Standard Class,DN-13690,OFF-ST-10002370,21.39,1,0,6.2031
US-2019-154655,10/12/19,10/17/19,Standard Class,BP-11050,OFF-SU-10000898,22.24,2,0.2,2.502
US-2019-164742,10/13/19,10/18/19,Second Class,ML-17395,FUR-CH-10002880,245.98,2,0,27.0578
US-2019-151995,10/13/19,10/15/19,First Class,ZC-21910,FUR-TA-10002903,1298.55,5,0,311.652
US-2019-151995,10/13/19,10/15/19,First Class,ZC-21910,OFF-AP-10000240,213.92,4,0,62.0368
US-2019-151995,10/13/19,10/15/19,First Class,ZC-21910,OFF-AR-10003190,11.52,4,0,3.2256
US-2019-132010,10/13/19,10/15/19,First Class,MA-17995,OFF-BI-10002432,15.18,3,0,7.1346
US-2019-123316,10/13/19,10/17/19,Standard Class,SP-20545,OFF-BI-10002764,7.752,3,0.2,2.8101
US-2019-164742,10/13/19,10/18/19,Second Class,ML-17395,OFF-BI-10004738,18.94,1,0,9.47
US-2019-132010,10/13/19,10/15/19,First Class,MA-17995,OFF-EN-10003160,36.4,5,0,17.472
US-2019-132010,10/13/19,10/15/19,First Class,MA-17995,OFF-ST-10003641,315.2,4,0,6.304
US-2019-151995,10/13/19,10/15/19,First Class,ZC-21910,TEC-AC-10001101,25.78,2,0,2.578
US-2019-132010,10/13/19,10/15/19,First Class,MA-17995,TEC-AC-10001542,22.96,2,0,4.3624
US-2019-151330,10/14/19,10/17/19,First Class,TC-21295,FUR-CH-10000749,1628.82,9,0,260.6112
US-2019-163748,10/14/19,10/18/19,Standard Class,HG-15025,OFF-AP-10004052,3.16,4,0.8,-8.532
US-2019-151015,10/14/19,10/20/19,Standard Class,BD-11500,OFF-BI-10000343,2.946,3,0.8,-4.8609
US-2019-146353,10/14/19,10/16/19,Second Class,JE-15610,OFF-BI-10003476,22.92,4,0,11.0016
US-2019-151015,10/14/19,10/20/19,Standard Class,BD-11500,OFF-PA-10001184,19.136,4,0.2,6.9368
US-2019-151015,10/14/19,10/20/19,Standard Class,BD-11500,OFF-PA-10002581,322.192,13,0.2,100.685
US-2019-151330,10/14/19,10/17/19,First Class,TC-21295,OFF-ST-10000615,79.45,7,0,22.246
US-2019-146353,10/14/19,10/16/19,Second Class,JE-15610,OFF-ST-10001469,269.9,5,0,16.194
US-2019-151330,10/14/19,10/17/19,First Class,TC-21295,TEC-AC-10000865,177,3,0,30.09
US-2019-163748,10/14/19,10/18/19,Standard Class,HG-15025,TEC-CO-10002095,1999.96,5,0.2,624.9875
US-2019-122021,10/15/19,10/17/19,First Class,AC-10660,FUR-CH-10003761,183.372,2,0.3,-7.8588
US-2019-143182,10/15/19,10/20/19,Standard Class,DL-12865,FUR-FU-10004270,15.384,1,0.2,4.0383
US-2019-122021,10/15/19,10/17/19,First Class,AC-10660,OFF-PA-10002230,7.968,2,0.2,2.8884
US-2019-109456,10/16/19,10/17/19,Same Day,LS-17245,OFF-BI-10000136,14.352,3,0.2,5.0232
US-2019-109456,10/16/19,10/17/19,Same Day,LS-17245,TEC-AC-10003610,179.97,3,0,86.3856
US-2019-103086,10/17/19,10/19/19,Second Class,EB-14170,FUR-FU-10004586,5.312,2,0.6,-1.5936
US-2019-124394,10/17/19,10/22/19,Second Class,TB-21520,OFF-BI-10003676,10.78,5,0.8,-17.248
US-2019-124394,10/17/19,10/22/19,Second Class,TB-21520,TEC-AC-10001314,119.976,3,0.2,-17.9964
US-2019-110408,10/18/19,10/20/19,Second Class,AS-10225,FUR-CH-10003774,545.88,6,0,70.9644
US-2019-115084,10/18/19,10/22/19,Standard Class,LS-17200,FUR-CH-10004626,605.34,6,0,145.2816
US-2019-143168,10/18/19,10/23/19,Second Class,IG-15085,OFF-BI-10003784,1.344,1,0.2,0.4704
US-2019-138450,10/18/19,10/22/19,Standard Class,EH-13765,OFF-EN-10001335,52.512,6,0.2,19.692
US-2019-143168,10/18/19,10/23/19,Second Class,IG-15085,OFF-PA-10000167,61.96,2,0,27.882
US-2019-138450,10/18/19,10/22/19,Standard Class,EH-13765,OFF-PA-10003016,10.048,4,0.2,3.14
US-2019-110408,10/18/19,10/20/19,Second Class,AS-10225,OFF-ST-10001522,275.97,3,0,11.0388
US-2019-138450,10/18/19,10/22/19,Standard Class,EH-13765,OFF-ST-10003479,186.912,6,0.2,-35.046
US-2019-110408,10/18/19,10/20/19,Second Class,AS-10225,TEC-PH-10002352,1394.95,5,0,362.687
US-2019-155264,10/19/19,10/22/19,Second Class,RP-19270,OFF-BI-10003196,2.992,1,0.2,1.122
US-2019-155264,10/19/19,10/22/19,Second Class,RP-19270,OFF-BI-10003727,20.064,6,0.2,7.0224
US-2019-155264,10/19/19,10/22/19,Second Class,RP-19270,OFF-LA-10002787,18.75,5,0,9
US-2019-155264,10/19/19,10/22/19,Second Class,RP-19270,OFF-PA-10003228,146.73,3,0,68.9631
US-2019-117317,10/19/19,10/19/19,Same Day,JF-15490,OFF-PA-10004519,13.44,3,0,6.5856
US-2019-155264,10/19/19,10/22/19,Second Class,RP-19270,TEC-PH-10001305,117.576,3,0.2,11.7576
US-2019-100867,10/19/19,10/24/19,Standard Class,EH-14125,TEC-PH-10004922,321.552,6,0.2,20.097
CA-2019-125388,10/19/19,10/23/19,Standard Class,MP-17965,FUR-FU-10004712,117.576,3,0.2,11.7576
CA-2019-125388,10/19/19,10/23/19,Standard Class,MP-17965,OFF-ST-10000918,56.56,4,0,14.71
CA-2019-100867,10/19/19,10/24/19,Standard Class,EH-14125,TEC-PH-10004922,32.7,3,0,8.5
US-2019-169684,10/20/19,10/23/19,First Class,FH-14365,FUR-TA-10003008,328.59,3,0.4,-147.8655
US-2019-137092,10/20/19,10/22/19,Second Class,LS-16975,OFF-BI-10000632,8.682,1,0.8,-14.7594
US-2019-137092,10/20/19,10/22/19,Second Class,LS-16975,OFF-LA-10003510,24.424,1,0.2,7.9378
US-2019-137092,10/20/19,10/22/19,Second Class,LS-16975,OFF-PA-10002109,3.808,1,0.2,1.2376
US-2019-169684,10/20/19,10/23/19,First Class,FH-14365,OFF-ST-10000934,98.352,3,0.2,-24.588
US-2019-146703,10/20/19,10/25/19,Second Class,PO-18865,OFF-ST-10001713,211.96,4,0,8.4784
US-2019-137092,10/20/19,10/22/19,Second Class,LS-16975,OFF-ST-10003805,505.32,3,0.2,31.5825
US-2019-137092,10/20/19,10/22/19,Second Class,LS-16975,TEC-AC-10001606,319.968,4,0.2,71.9928
US-2019-142587,10/21/19,10/22/19,First Class,TB-21520,FUR-TA-10000617,409.59,3,0.4,-122.877
US-2019-100916,10/21/19,10/26/19,Standard Class,FH-14275,FUR-TA-10004607,591.32,4,0,112.3508
US-2019-142587,10/21/19,10/22/19,First Class,TB-21520,OFF-AP-10004708,121.792,4,0.2,13.7016
US-2019-100916,10/21/19,10/26/19,Standard Class,FH-14275,OFF-AR-10001022,2.84,1,0,0.8804
US-2019-169852,10/21/19,10/26/19,Standard Class,SF-20965,OFF-BI-10001460,36.36,3,0.2,12.2715
US-2019-100916,10/21/19,10/26/19,Standard Class,FH-14275,OFF-ST-10003479,194.7,5,0,9.735
US-2019-151967,10/22/19,10/26/19,Standard Class,NB-18580,FUR-FU-10000193,129.92,4,0,10.3936
US-2019-110072,10/22/19,10/28/19,Standard Class,MG-17680,FUR-FU-10000521,93.888,4,0.2,12.9096
US-2019-130729,10/24/19,10/29/19,Standard Class,AA-10375,OFF-BI-10002706,34.272,3,0.2,11.1384
US-2019-113047,10/24/19,10/24/19,Same Day,AP-10915,OFF-FA-10002763,11.85,3,0,3.792
US-2019-108707,10/24/19,10/29/19,Standard Class,DB-12910,OFF-PA-10000788,10.368,2,0.2,3.6288
US-2019-139542,10/25/19,10/29/19,Standard Class,EH-14185,OFF-BI-10000309,13.698,3,0.7,-9.5886
US-2019-158400,10/25/19,10/28/19,First Class,AH-10030,OFF-BI-10002353,49.408,4,0.2,18.528
US-2019-139542,10/25/19,10/29/19,Standard Class,EH-14185,TEC-AC-10001553,40.776,3,0.2,0.5097
US-2019-162278,10/26/19,10/30/19,Second Class,AH-10585,FUR-FU-10000448,63.92,4,0,3.196
US-2019-162278,10/26/19,10/30/19,Second Class,AH-10585,TEC-PH-10000526,383.96,5,0.2,38.396
US-2019-148285,10/27/19,11/1/19,Standard Class,RD-19810,OFF-PA-10000349,11.952,3,0.2,4.0338
US-2019-148285,10/27/19,11/1/19,Standard Class,RD-19810,OFF-PA-10001166,10.368,2,0.2,3.6288
US-2019-101931,10/28/19,10/31/19,First Class,TS-21370,FUR-BO-10001337,616.998,6,0.15,-36.294
US-2019-101931,10/28/19,10/31/19,First Class,TS-21370,OFF-BI-10004140,7.184,2,0.2,2.245
US-2019-101931,10/28/19,10/31/19,First Class,TS-21370,OFF-ST-10003442,141.4,5,0,38.178
US-2019-101931,10/28/19,10/31/19,First Class,TS-21370,OFF-SU-10000646,480.74,2,0,14.4222
US-2019-101931,10/28/19,10/31/19,First Class,TS-21370,OFF-SU-10002301,6.28,2,0,0.0628
US-2019-107769,10/28/19,11/1/19,Standard Class,BT-11395,TEC-PH-10001336,257.98,2,0,74.8142
US-2019-166590,10/29/19,11/2/19,Standard Class,NC-18625,OFF-PA-10000482,75.88,2,0,35.6636
US-2019-166590,10/29/19,11/2/19,Standard Class,NC-18625,TEC-AC-10003433,1.98,2,0,0.891
US-2019-154627,10/29/19,10/31/19,First Class,SA-20830,TEC-PH-10001363,2735.952,6,0.2,341.994
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,FUR-CH-10002320,1604.9,5,0,481.47
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,FUR-CH-10003833,146.352,3,0.2,-9.147
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,FUR-FU-10000023,17.67,3,0,7.7748
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,FUR-FU-10002364,14.76,2,0,4.2804
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,FUR-TA-10003238,385.686,1,0.3,-60.6078
US-2019-108609,10/31/19,11/2/19,Second Class,AJ-10780,FUR-TA-10003954,1421.664,8,0.4,-734.5264
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-AR-10001419,12.39,3,0,3.717
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,OFF-AR-10001683,49.25,5,0,18.715
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-BI-10002571,15.968,2,0.2,5.3892
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,OFF-BI-10004001,34.08,2,0,15.6768
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-BI-10004209,19.296,3,0.2,6.03
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-FA-10002975,11.34,3,0,5.2164
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-PA-10000477,64.74,13,0,30.4278
US-2019-145387,10/31/19,11/2/19,Second Class,AM-10705,OFF-PA-10002195,10.16,2,0,4.7752
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-ST-10001963,405.64,4,0,12.1692
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,OFF-ST-10003996,80.3,5,0,20.878
US-2019-106439,10/31/19,11/4/19,Standard Class,GG-14650,TEC-AC-10004568,251.91,9,0,47.8629
US-2019-167262,10/31/19,11/3/19,Second Class,AC-10450,TEC-PH-10000486,742.336,8,0.2,83.5128
US-2019-120313,10/31/19,11/2/19,Second Class,NL-18310,TEC-PH-10003092,73.584,2,0.2,8.2782
US-2019-114195,11/1/19,11/3/19,First Class,EA-14035,FUR-FU-10002253,68.704,2,0.2,16.3172
US-2019-137155,11/1/19,11/5/19,Standard Class,DL-12925,FUR-FU-10003142,31.68,6,0,9.8208
US-2019-137155,11/1/19,11/5/19,Standard Class,DL-12925,OFF-AP-10002518,533.94,3,0,154.8426
US-2019-139423,11/1/19,11/5/19,Standard Class,DG-13300,OFF-AP-10004708,76.12,2,0,22.0748
US-2019-102673,11/1/19,11/5/19,Standard Class,KH-16630,OFF-AR-10000634,10.272,3,0.2,0.8988
US-2019-134313,11/1/19,11/7/19,Standard Class,RA-19915,OFF-AR-10001897,43.176,3,0.2,4.3176
US-2019-152562,11/1/19,11/8/19,Standard Class,JO-15145,OFF-AR-10001919,5.64,3,0,1.6356
US-2019-114195,11/1/19,11/3/19,First Class,EA-14035,OFF-BI-10000494,3.132,2,0.7,-2.61
US-2019-114195,11/1/19,11/3/19,First Class,EA-14035,OFF-BI-10001658,22.428,3,0.7,-17.9424
US-2019-102673,11/1/19,11/5/19,Standard Class,KH-16630,OFF-FA-10003021,7.52,5,0.2,1.41
US-2019-102673,11/1/19,11/5/19,Standard Class,KH-16630,OFF-LA-10001771,47.808,12,0.2,15.5376
US-2019-168305,11/1/19,11/8/19,Standard Class,PL-18925,OFF-LA-10003498,44.4,3,0,22.2
US-2019-126907,11/1/19,11/8/19,Standard Class,SM-20950,OFF-PA-10000533,15.696,3,0.2,5.1012
US-2019-137155,11/1/19,11/5/19,Standard Class,DL-12925,OFF-PA-10000806,167.94,3,0,82.2906
US-2019-168305,11/1/19,11/8/19,Standard Class,PL-18925,OFF-PA-10004947,21.4,5,0,9.63
US-2019-152562,11/1/19,11/8/19,Standard Class,JO-15145,OFF-ST-10000464,69.52,2,0,19.4656
US-2019-148915,11/1/19,11/5/19,Standard Class,ND-18370,OFF-ST-10001128,443.92,5,0.2,-94.333
US-2019-148915,11/1/19,11/5/19,Standard Class,ND-18370,TEC-PH-10000673,155.976,3,0.2,54.5916
US-2019-134313,11/1/19,11/7/19,Standard Class,RA-19915,TEC-PH-10001795,1983.968,4,0.2,247.996
US-2019-102673,11/1/19,11/5/19,Standard Class,KH-16630,TEC-PH-10004434,978.84,9,0.2,110.1195
US-2019-107454,11/2/19,11/6/19,Standard Class,RD-19720,FUR-FU-10004018,89.34,6,0,24.1218
US-2019-129147,11/2/19,11/6/19,Standard Class,LC-17050,OFF-BI-10001098,19.242,3,0.7,-13.4694
US-2019-107454,11/2/19,11/6/19,Standard Class,RD-19720,OFF-LA-10001569,34.86,7,0,16.0356
US-2019-115889,11/2/19,11/6/19,Standard Class,SH-20395,OFF-ST-10003208,362.92,2,0,105.2468
US-2019-134726,11/2/19,11/7/19,Second Class,SW-20755,TEC-AC-10000023,41.94,2,0,15.0984
US-2019-120670,11/2/19,11/6/19,Standard Class,JK-16120,TEC-AC-10004171,799.92,10,0.2,239.976
US-2019-129147,11/2/19,11/6/19,Standard Class,LC-17050,TEC-PH-10001299,539.964,6,0.4,-107.9928
US-2019-129147,11/2/19,11/6/19,Standard Class,LC-17050,TEC-PH-10001552,50.232,7,0.4,-10.0464
US-2019-115889,11/2/19,11/6/19,Standard Class,SH-20395,TEC-PH-10001615,46.384,2,0.2,5.2182
US-2019-134726,11/2/19,11/7/19,Second Class,SW-20755,TEC-PH-10001750,52.792,1,0.2,4.6193
US-2019-148782,11/2/19,11/7/19,Standard Class,PO-18850,TEC-PH-10002923,88.776,3,0.2,7.7679
US-2019-165764,11/3/19,11/7/19,Standard Class,SH-20395,FUR-FU-10001468,410.352,3,0.2,-51.294
US-2019-165764,11/3/19,11/7/19,Standard Class,SH-20395,FUR-TA-10001768,945.036,6,0.4,-299.2614
US-2019-153619,11/3/19,11/3/19,Same Day,TC-21535,OFF-AR-10001868,6.72,4,0,3.36
US-2019-119529,11/3/19,11/5/19,Second Class,DM-13345,OFF-BI-10000546,5.76,2,0,2.8224
US-2019-121573,11/3/19,11/7/19,Standard Class,SG-20605,OFF-BI-10000666,48.896,2,0.2,18.336
US-2019-165764,11/3/19,11/7/19,Standard Class,SH-20395,OFF-BI-10002982,14.301,7,0.7,-10.4874
US-2019-121573,11/3/19,11/7/19,Standard Class,SG-20605,OFF-BI-10003712,7.856,2,0.2,2.8478
US-2019-146731,11/3/19,11/8/19,Standard Class,AT-10735,OFF-PA-10000141,3.488,2,0.2,1.1772
US-2019-146731,11/3/19,11/8/19,Standard Class,AT-10735,OFF-PA-10001019,143.856,9,0.2,48.5514
US-2019-165764,11/3/19,11/7/19,Standard Class,SH-20395,OFF-ST-10001558,25.984,2,0.2,-1.624
US-2019-137589,11/3/19,11/8/19,Standard Class,MS-17770,OFF-SU-10000157,286.344,3,0.2,-64.4274
US-2019-155593,11/3/19,11/8/19,Standard Class,RP-19390,OFF-SU-10002522,11.64,3,0,3.3756
US-2019-124625,11/3/19,11/7/19,Standard Class,SP-20650,TEC-AC-10003280,89.97,3,0,18.8937
